"compound","exposure","spec","margin","bucket","estimate","std.error","p.value","nobs","n_systems","detect_rate","sig"
"PFBS","idw__mil_airport.milsusp.milbase__5km","raw","detect","A_anydetect",-0.014370209424169,0.0223179048194929,0.51964869361424,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__5km","raw","tobit","A_anydetect",-0.0590231173121033,0.0425961334525534,0.165855344726832,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__5km","cov","detect","A_anydetect",-0.0190508919864068,0.0229734293769617,0.406958631198598,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__5km","cov","tobit","A_anydetect",-0.0590153193930817,0.0413404047399473,0.15342264584439,6314,3500,0.452011403230915,""
"PFHxA","idw__mil_airport.milsusp.milbase__5km","raw","detect","A_anydetect",0.109567606424919,0.0195009999717713,1.92551641471387e-08,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__5km","raw","tobit","A_anydetect",0.174766059606213,0.0338767148225909,2.48425472829108e-07,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__5km","cov","detect","A_anydetect",0.0837948369271828,0.020066314728453,2.96815833719333e-05,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__5km","cov","tobit","A_anydetect",0.103498656295974,0.0320307161618633,0.0012325810319229,6314,3500,0.465473550839405,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__5km","raw","detect","A_anydetect",0.114357474660512,0.0200775156932165,1.2279616351354e-08,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__5km","raw","tobit","A_anydetect",0.203645712373893,0.042595287184239,1.74473358422568e-06,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__5km","cov","detect","A_anydetect",0.0774657806681945,0.0197613250954406,8.8523196614418e-05,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__5km","cov","tobit","A_anydetect",0.102050151194731,0.0346881356835545,0.00326171092406982,6314,3500,0.541019955654102,"***"
"PFBA","idw__mil_airport.milsusp.milbase__5km","raw","detect","A_anydetect",0.00406799465434395,0.0270962932572919,0.88066123207964,6314,3500,0.432689261957555,""
"PFBA","idw__mil_airport.milsusp.milbase__5km","raw","tobit","A_anydetect",0.106873831647723,0.0691302245525494,0.122109792525706,6314,3500,0.432689261957555,""
"PFBA","idw__mil_airport.milsusp.milbase__5km","cov","detect","A_anydetect",0.00727382184405084,0.0222012238370668,0.743190248131967,6314,3500,0.432689261957555,""
"PFBA","idw__mil_airport.milsusp.milbase__5km","cov","tobit","A_anydetect",0.0662251032480995,0.047572828972285,0.163898686268267,6314,3500,0.432689261957555,""
"PFHpA","idw__mil_airport.milsusp.milbase__5km","raw","detect","A_anydetect",0.0507991135349676,0.016839814200212,0.00255620375679409,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_airport.milsusp.milbase__5km","raw","tobit","A_anydetect",0.150935926180944,0.0507798746190717,0.00295522641549155,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_airport.milsusp.milbase__5km","cov","detect","A_anydetect",0.0219381477362917,0.015911459450872,0.167967524639034,6314,3500,0.13588850174216,""
"PFHpA","idw__mil_airport.milsusp.milbase__5km","cov","tobit","A_anydetect",0.0526097180679581,0.0480804735706171,0.273866688845234,6314,3500,0.13588850174216,""
"PFOS","idw__mil_airport.milsusp.milbase__10km","raw","detect","A_anydetect",0.0303341097446772,0.0108353252693055,0.00511727950680593,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_airport.milsusp.milbase__10km","raw","tobit","A_anydetect",0.0959871154704745,0.0281241348426583,0.000642566096111737,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_airport.milsusp.milbase__10km","cov","detect","A_anydetect",0.032389786211308,0.0113775590128345,0.00441592537258817,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_airport.milsusp.milbase__10km","cov","tobit","A_anydetect",0.0994091456373765,0.0282905840510725,0.000441645868592287,6314,3500,0.360785555907507,"***"
"PFOA","idw__mil_airport.milsusp.milbase__10km","raw","detect","A_anydetect",0.0429135568797056,0.0120123231899004,0.000353642076202529,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_airport.milsusp.milbase__10km","raw","tobit","A_anydetect",0.101558080311867,0.0237976610945902,1.97617651499913e-05,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_airport.milsusp.milbase__10km","cov","detect","A_anydetect",0.0207200479180248,0.0111373542247296,0.0628275061117095,6314,3500,0.354450427621159,"*"
"PFOA","idw__mil_airport.milsusp.milbase__10km","cov","tobit","A_anydetect",0.0573859225090382,0.0227232394506899,0.0115557206705971,6314,3500,0.354450427621159,"**"
"PFHxS","idw__mil_airport.milsusp.milbase__10km","raw","detect","A_anydetect",0.0639009068265418,0.0132336054031316,1.37437879486144e-06,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_airport.milsusp.milbase__10km","raw","tobit","A_anydetect",0.144390106893395,0.0346931455377606,3.15582494893246e-05,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_airport.milsusp.milbase__10km","cov","detect","A_anydetect",0.0545679654735765,0.011594142705977,2.51991830228502e-06,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_airport.milsusp.milbase__10km","cov","tobit","A_anydetect",0.110440336031607,0.0267912112936704,3.75173564902157e-05,6314,3500,0.276369971491923,"***"
"PFBS","idw__mil_airport.milsusp.milbase__10km","raw","detect","A_anydetect",-0.00513391356160672,0.0108277925407742,0.635398495195644,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__10km","raw","tobit","A_anydetect",-0.0328501582138721,0.021164888302407,0.120636771135971,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__10km","cov","detect","A_anydetect",-0.00833740397493095,0.0114072522980395,0.464848628861653,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__10km","cov","tobit","A_anydetect",-0.029012888618508,0.0209413607964129,0.16591957642901,6314,3500,0.452011403230915,""
"PFHxA","idw__mil_airport.milsusp.milbase__10km","raw","detect","A_anydetect",0.0894375002078984,0.00987589435335093,1.35146281743676e-19,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__10km","raw","tobit","A_anydetect",0.137090323878026,0.0167874705583788,3.18179810834737e-16,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__10km","cov","detect","A_anydetect",0.0757112598403963,0.010147592462818,8.58635962281694e-14,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__10km","cov","tobit","A_anydetect",0.101720217663433,0.0168286916547379,1.49918746836092e-09,6314,3500,0.465473550839405,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__10km","raw","detect","A_anydetect",0.0880901643363773,0.0100228321951296,1.50965127548881e-18,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__10km","raw","tobit","A_anydetect",0.150771020537328,0.0201330296642061,6.95380432779381e-14,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__10km","cov","detect","A_anydetect",0.0674295824066007,0.00997315304986956,1.3693873003954e-11,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__10km","cov","tobit","A_anydetect",0.0987046740071966,0.0183717634572058,7.75967640976835e-08,6314,3500,0.541019955654102,"***"
"PFBA","idw__mil_airport.milsusp.milbase__10km","raw","detect","A_anydetect",0.0246421628329152,0.0127596644535288,0.0534515538726748,6314,3500,0.432689261957555,"*"
"PFBA","idw__mil_airport.milsusp.milbase__10km","raw","tobit","A_anydetect",0.0863469376767838,0.0302101339511606,0.00426036970693986,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_airport.milsusp.milbase__10km","cov","detect","A_anydetect",0.0254461972061389,0.0110629372458539,0.0214408389188512,6314,3500,0.432689261957555,"**"
"PFBA","idw__mil_airport.milsusp.milbase__10km","cov","tobit","A_anydetect",0.0693201304404401,0.0221434002955324,0.00174503208755956,6314,3500,0.432689261957555,"***"
"PFHpA","idw__mil_airport.milsusp.milbase__10km","raw","detect","A_anydetect",0.0315580774325879,0.00819419549657742,0.000117505795839353,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_airport.milsusp.milbase__10km","raw","tobit","A_anydetect",0.0954569336322317,0.0256255723263498,0.000195264567308525,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_airport.milsusp.milbase__10km","cov","detect","A_anydetect",0.0197350044013305,0.00826689142100688,0.016975681710549,6314,3500,0.13588850174216,"**"
"PFHpA","idw__mil_airport.milsusp.milbase__10km","cov","tobit","A_anydetect",0.050851868971195,0.0262676176944183,0.0528781409156076,6314,3500,0.13588850174216,"*"
"PFOS","idw__mil_airport.milsusp.milbase__25km","raw","detect","A_anydetect",0.0155911615467132,0.00542055523058632,0.00402362732340557,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_airport.milsusp.milbase__25km","raw","tobit","A_anydetect",0.0473255054143808,0.0145083560660198,0.00110649375250432,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_airport.milsusp.milbase__25km","cov","detect","A_anydetect",0.0177235712455245,0.00588794307289262,0.00261121706596993,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_airport.milsusp.milbase__25km","cov","tobit","A_anydetect",0.0507671414266665,0.0153484700842814,0.000940872506521575,6314,3500,0.360785555907507,"***"
"PFOA","idw__mil_airport.milsusp.milbase__25km","raw","detect","A_anydetect",0.0377320556754488,0.00570590833392338,3.77106627845487e-11,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_airport.milsusp.milbase__25km","raw","tobit","A_anydetect",0.0842538988736334,0.0123570696696158,9.21401580601611e-12,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_airport.milsusp.milbase__25km","cov","detect","A_anydetect",0.0249504594289982,0.0055795586374179,7.75776647700807e-06,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_airport.milsusp.milbase__25km","cov","tobit","A_anydetect",0.0563284604770529,0.0123046448687339,4.69844685853309e-06,6314,3500,0.354450427621159,"***"
"PFHxS","idw__mil_airport.milsusp.milbase__25km","raw","detect","A_anydetect",0.0197726374478422,0.00555817268234273,0.000374545162944523,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_airport.milsusp.milbase__25km","raw","tobit","A_anydetect",0.03650100280884,0.0153775021313868,0.017612632875205,6314,3500,0.276369971491923,"**"
"PFHxS","idw__mil_airport.milsusp.milbase__25km","cov","detect","A_anydetect",0.0148774699639081,0.00559568602942498,0.0078433644543089,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_airport.milsusp.milbase__25km","cov","tobit","A_anydetect",0.019479846462045,0.0146639045644559,0.184038892469676,6314,3500,0.276369971491923,""
"PFBS","idw__mil_airport.milsusp.milbase__25km","raw","detect","A_anydetect",0.000510100492539625,0.00556871050856337,0.927014908342351,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__25km","raw","tobit","A_anydetect",-0.0140640707616477,0.011389559637041,0.21689702078046,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__25km","cov","detect","A_anydetect",-0.00039652611848241,0.00598129581319841,0.947143481326252,6314,3500,0.452011403230915,""
"PFBS","idw__mil_airport.milsusp.milbase__25km","cov","tobit","A_anydetect",-0.0105550439712084,0.0115517575526155,0.360865263353596,6314,3500,0.452011403230915,""
"PFHxA","idw__mil_airport.milsusp.milbase__25km","raw","detect","A_anydetect",0.0572396137509082,0.00507510637760632,1.67569021574213e-29,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__25km","raw","tobit","A_anydetect",0.0869253866873925,0.00913998331675967,1.89833065865762e-21,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__25km","cov","detect","A_anydetect",0.0535511565959788,0.00528160589086693,3.70191211231494e-24,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_airport.milsusp.milbase__25km","cov","tobit","A_anydetect",0.0733975050379743,0.00950478345915114,1.14370311985177e-14,6314,3500,0.465473550839405,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__25km","raw","detect","A_anydetect",0.0568230703183516,0.00513924815548415,2.03469711458287e-28,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__25km","raw","tobit","A_anydetect",0.0979726258329177,0.0104017679890778,4.56083214937315e-21,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__25km","cov","detect","A_anydetect",0.0491573905789455,0.00529690414469389,1.68843090289776e-20,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_airport.milsusp.milbase__25km","cov","tobit","A_anydetect",0.0769890676157492,0.0103165326465205,8.47747254523211e-14,6314,3500,0.541019955654102,"***"
"PFBA","idw__mil_airport.milsusp.milbase__25km","raw","detect","A_anydetect",0.0137571247627534,0.00582741495837573,0.0182375575656151,6314,3500,0.432689261957555,"**"
"PFBA","idw__mil_airport.milsusp.milbase__25km","raw","tobit","A_anydetect",0.0495754593849889,0.0143513185125362,0.000551480982348655,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_airport.milsusp.milbase__25km","cov","detect","A_anydetect",0.0183769141597836,0.00542668120709307,0.000708160366888019,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_airport.milsusp.milbase__25km","cov","tobit","A_anydetect",0.0488404077404143,0.0109024621748279,7.47272142203472e-06,6314,3500,0.432689261957555,"***"
"PFHpA","idw__mil_airport.milsusp.milbase__25km","raw","detect","A_anydetect",0.0156049823933305,0.00429534865956647,0.000280149895237824,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_airport.milsusp.milbase__25km","raw","tobit","A_anydetect",0.0503516767041294,0.0146403906382745,0.000583370492621705,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_airport.milsusp.milbase__25km","cov","detect","A_anydetect",0.0111730074199872,0.00451341714527034,0.0133046189120235,6314,3500,0.13588850174216,"**"
"PFHpA","idw__mil_airport.milsusp.milbase__25km","cov","tobit","A_anydetect",0.0307148463748574,0.0156215824088065,0.0492777962090536,6314,3500,0.13588850174216,"**"
"PFOS","idw__mil_milfire.milsusp.milbase__5km","raw","detect","A_anydetect",0.0532066810466576,0.0315789490845159,0.0920120846234582,6314,3500,0.360785555907507,"*"
"PFOS","idw__mil_milfire.milsusp.milbase__5km","raw","tobit","A_anydetect",0.196080052307027,0.0823339408504839,0.0172412831476759,6314,3500,0.360785555907507,"**"
"PFOS","idw__mil_milfire.milsusp.milbase__5km","cov","detect","A_anydetect",0.0616281734413481,0.0343237540436433,0.0725746614855396,6314,3500,0.360785555907507,"*"
"PFOS","idw__mil_milfire.milsusp.milbase__5km","cov","tobit","A_anydetect",0.218766276958346,0.083094525412964,0.00846991698471429,6314,3500,0.360785555907507,"***"
"PFOA","idw__mil_milfire.milsusp.milbase__5km","raw","detect","A_anydetect",0.0469276783889661,0.0348421513820048,0.17802367713977,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milfire.milsusp.milbase__5km","raw","tobit","A_anydetect",0.120462936617824,0.0702567095164827,0.0864165454117252,6314,3500,0.354450427621159,"*"
"PFOA","idw__mil_milfire.milsusp.milbase__5km","cov","detect","A_anydetect",0.0228068128351104,0.0319118029718019,0.474805143116098,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milfire.milsusp.milbase__5km","cov","tobit","A_anydetect",0.0799787558967284,0.0658417704784549,0.224476144195063,6314,3500,0.354450427621159,""
"PFHxS","idw__mil_milfire.milsusp.milbase__5km","raw","detect","A_anydetect",0.135681573447813,0.0486037595731798,0.0052450421738374,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__5km","raw","tobit","A_anydetect",0.388888765629588,0.120970490511467,0.00130562378810654,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__5km","cov","detect","A_anydetect",0.103972015617302,0.0374198819724123,0.005460658932673,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__5km","cov","tobit","A_anydetect",0.27697845781944,0.0843432562921559,0.00102365573185791,6314,3500,0.276369971491923,"***"
"PFBS","idw__mil_milfire.milsusp.milbase__5km","raw","detect","A_anydetect",-0.0462112698436703,0.0276824100931033,0.0950506226780542,6314,3500,0.452011403230915,"*"
"PFBS","idw__mil_milfire.milsusp.milbase__5km","raw","tobit","A_anydetect",-0.095762674100307,0.0563489476799694,0.0892329077483367,6314,3500,0.452011403230915,"*"
"PFBS","idw__mil_milfire.milsusp.milbase__5km","cov","detect","A_anydetect",-0.0325285118052542,0.0296021265883766,0.271830330282206,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milfire.milsusp.milbase__5km","cov","tobit","A_anydetect",-0.0839502436170477,0.0571427194386325,0.141796771817472,6314,3500,0.452011403230915,""
"PFHxA","idw__mil_milfire.milsusp.milbase__5km","raw","detect","A_anydetect",0.0918292561040278,0.0238105724888226,0.000114947390314278,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire.milsusp.milbase__5km","raw","tobit","A_anydetect",0.158423980270286,0.0423307686736113,0.00018218005479148,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire.milsusp.milbase__5km","cov","detect","A_anydetect",0.0739881482373688,0.0255261297774358,0.00374921343763672,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire.milsusp.milbase__5km","cov","tobit","A_anydetect",0.0812108983858546,0.0396072754538222,0.0403250665923746,6314,3500,0.465473550839405,"**"
"PFPeA","idw__mil_milfire.milsusp.milbase__5km","raw","detect","A_anydetect",0.104164907869255,0.024076232528721,1.51523367522647e-05,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire.milsusp.milbase__5km","raw","tobit","A_anydetect",0.177787632442581,0.0546834735755439,0.0011491363985864,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire.milsusp.milbase__5km","cov","detect","A_anydetect",0.0779626132440854,0.0241335060760482,0.00123586051675057,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire.milsusp.milbase__5km","cov","tobit","A_anydetect",0.0539935491181507,0.0408833013038277,0.186609792787584,6314,3500,0.541019955654102,""
"PFBA","idw__mil_milfire.milsusp.milbase__5km","raw","detect","A_anydetect",-0.0885565556156712,0.0339517040553836,0.00909906159188056,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milfire.milsusp.milbase__5km","raw","tobit","A_anydetect",-0.137537740668114,0.0864575410347579,0.111651769414368,6314,3500,0.432689261957555,""
"PFBA","idw__mil_milfire.milsusp.milbase__5km","cov","detect","A_anydetect",-0.081728992111107,0.0254263409952377,0.00130743196074291,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milfire.milsusp.milbase__5km","cov","tobit","A_anydetect",-0.199149742258389,0.0642689255065613,0.00194375579402472,6314,3500,0.432689261957555,"***"
"PFHpA","idw__mil_milfire.milsusp.milbase__5km","raw","detect","A_anydetect",0.0546717258992629,0.0237073354281856,0.0211044805730512,6314,3500,0.13588850174216,"**"
"PFHpA","idw__mil_milfire.milsusp.milbase__5km","raw","tobit","A_anydetect",0.200465142646695,0.0754590702336777,0.0078931247866249,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milfire.milsusp.milbase__5km","cov","detect","A_anydetect",0.0265607871415112,0.0208515774462346,0.20273349271337,6314,3500,0.13588850174216,""
"PFHpA","idw__mil_milfire.milsusp.milbase__5km","cov","tobit","A_anydetect",0.110592640215585,0.0680180835997419,0.103964555009229,6314,3500,0.13588850174216,""
"PFOS","idw__mil_milfire.milsusp.milbase__10km","raw","detect","A_anydetect",0.062970497551079,0.0176771262746247,0.000367677747715674,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milfire.milsusp.milbase__10km","raw","tobit","A_anydetect",0.188356540525761,0.0437108280126831,1.63882750951581e-05,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milfire.milsusp.milbase__10km","cov","detect","A_anydetect",0.0690821367525231,0.0201231811524641,0.000597023519921056,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milfire.milsusp.milbase__10km","cov","tobit","A_anydetect",0.205862369071329,0.0466028051733026,9.99038127330143e-06,6314,3500,0.360785555907507,"***"
"PFOA","idw__mil_milfire.milsusp.milbase__10km","raw","detect","A_anydetect",0.0750430084559525,0.0220214589375185,0.000655076149992984,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_milfire.milsusp.milbase__10km","raw","tobit","A_anydetect",0.162092936953402,0.041233001244664,8.45420032410949e-05,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_milfire.milsusp.milbase__10km","cov","detect","A_anydetect",0.0500138105495132,0.0204799754684633,0.0146027679206045,6314,3500,0.354450427621159,"**"
"PFOA","idw__mil_milfire.milsusp.milbase__10km","cov","tobit","A_anydetect",0.120113929291121,0.0407051347353964,0.00316921382152703,6314,3500,0.354450427621159,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__10km","raw","detect","A_anydetect",0.080659828066062,0.0245525071858852,0.00101911014086385,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__10km","raw","tobit","A_anydetect",0.219697241441169,0.0629192862167252,0.000479900743940616,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__10km","cov","detect","A_anydetect",0.06712438977726,0.01964022377827,0.00063152711228731,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__10km","cov","tobit","A_anydetect",0.168363271196286,0.0442370541486432,0.000141270534952354,6314,3500,0.276369971491923,"***"
"PFBS","idw__mil_milfire.milsusp.milbase__10km","raw","detect","A_anydetect",-0.0199156031232515,0.0157002084825179,0.204621981565826,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milfire.milsusp.milbase__10km","raw","tobit","A_anydetect",-0.037461246300335,0.0318966906135474,0.240212593844826,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milfire.milsusp.milbase__10km","cov","detect","A_anydetect",-0.0119391480525198,0.0171674028748398,0.486770498960967,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milfire.milsusp.milbase__10km","cov","tobit","A_anydetect",-0.0296240502586656,0.033430287576566,0.375539911282284,6314,3500,0.452011403230915,""
"PFHxA","idw__mil_milfire.milsusp.milbase__10km","raw","detect","A_anydetect",0.0674836199224325,0.0136839485045964,8.15630851660455e-07,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire.milsusp.milbase__10km","raw","tobit","A_anydetect",0.12095749794939,0.0250455560560382,1.36876726843182e-06,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire.milsusp.milbase__10km","cov","detect","A_anydetect",0.0565393620995598,0.0148626713639314,0.000142310086115487,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire.milsusp.milbase__10km","cov","tobit","A_anydetect",0.0764427016928984,0.0252032757589714,0.00242098471230688,6314,3500,0.465473550839405,"***"
"PFPeA","idw__mil_milfire.milsusp.milbase__10km","raw","detect","A_anydetect",0.074177563526581,0.0136345599246828,5.31588037635014e-08,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire.milsusp.milbase__10km","raw","tobit","A_anydetect",0.125731116219973,0.0298655145300013,2.55472892589492e-05,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire.milsusp.milbase__10km","cov","detect","A_anydetect",0.0585678289252726,0.0140696238224772,3.14486302950366e-05,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire.milsusp.milbase__10km","cov","tobit","A_anydetect",0.0574829334661323,0.0252709569664238,0.0229260997993365,6314,3500,0.541019955654102,"**"
"PFBA","idw__mil_milfire.milsusp.milbase__10km","raw","detect","A_anydetect",-0.0678503318821444,0.0172477986833789,8.3594369304339e-05,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milfire.milsusp.milbase__10km","raw","tobit","A_anydetect",-0.0995169783937269,0.0415513108221922,0.0166186319068027,6314,3500,0.432689261957555,"**"
"PFBA","idw__mil_milfire.milsusp.milbase__10km","cov","detect","A_anydetect",-0.0553161185908662,0.0142313173920125,0.000101520481441241,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milfire.milsusp.milbase__10km","cov","tobit","A_anydetect",-0.119302540091433,0.0339214019543282,0.000436406792651074,6314,3500,0.432689261957555,"***"
"PFHpA","idw__mil_milfire.milsusp.milbase__10km","raw","detect","A_anydetect",0.0433987755850757,0.0138755890494014,0.00176175773733226,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milfire.milsusp.milbase__10km","raw","tobit","A_anydetect",0.149615051360459,0.0421955402949708,0.000391489886006429,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milfire.milsusp.milbase__10km","cov","detect","A_anydetect",0.0283893956236698,0.0138946997296611,0.0410344588126607,6314,3500,0.13588850174216,"**"
"PFHpA","idw__mil_milfire.milsusp.milbase__10km","cov","tobit","A_anydetect",0.10272436253142,0.0422590699715833,0.0150645292744073,6314,3500,0.13588850174216,"**"
"PFOS","idw__mil_milfire.milsusp.milbase__25km","raw","detect","A_anydetect",0.0443578632527076,0.00786419180826408,1.6957092467331e-08,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milfire.milsusp.milbase__25km","raw","tobit","A_anydetect",0.11502782310605,0.0201775164805201,1.19252121528252e-08,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milfire.milsusp.milbase__25km","cov","detect","A_anydetect",0.0469863362980235,0.0091921830672105,3.19520165295505e-07,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milfire.milsusp.milbase__25km","cov","tobit","A_anydetect",0.124461780198255,0.0218451789606421,1.21613762449881e-08,6314,3500,0.360785555907507,"***"
"PFOA","idw__mil_milfire.milsusp.milbase__25km","raw","detect","A_anydetect",0.0824719143946372,0.00917222778373794,2.43920445816949e-19,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_milfire.milsusp.milbase__25km","raw","tobit","A_anydetect",0.159842762717398,0.0166928027980303,1.01316896866798e-21,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_milfire.milsusp.milbase__25km","cov","detect","A_anydetect",0.0628066427548947,0.00973039528758419,1.08443769695739e-10,6314,3500,0.354450427621159,"***"
"PFOA","idw__mil_milfire.milsusp.milbase__25km","cov","tobit","A_anydetect",0.122489892126321,0.0193660665397321,2.53273126085846e-10,6314,3500,0.354450427621159,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__25km","raw","detect","A_anydetect",0.0274342722785481,0.0094282292539452,0.00361658782550829,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__25km","raw","tobit","A_anydetect",0.0703295372715521,0.0268675740807017,0.00885411192041742,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milfire.milsusp.milbase__25km","cov","detect","A_anydetect",0.0213329229325818,0.0087500228258917,0.0147670591804772,6314,3500,0.276369971491923,"**"
"PFHxS","idw__mil_milfire.milsusp.milbase__25km","cov","tobit","A_anydetect",0.046887914169687,0.0219044156643463,0.0323088071197329,6314,3500,0.276369971491923,"**"
"PFBS","idw__mil_milfire.milsusp.milbase__25km","raw","detect","A_anydetect",-0.00458348476415452,0.00802309042988403,0.56780532349137,6314,3500,0.452011403230915,""
