"compound","exposure","spec","margin","estimate","std.error","p.value","nobs","detect_rate","mrl_ug_l","expect","radius_km","sig","supports","contradicts"
"PFHxA","idw__post2002__5km","raw","detect",-0.00862339134450695,0.00603832762795303,0.153414249701593,2032,0.390748031496063,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__post2002__5km","raw","intensive",-0.00718080977252254,0.0115756760117202,0.535214979180269,794,0.390748031496063,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__post2002__5km","raw","tobit",-0.0235506698823562,0.0151031907405472,0.118921247784453,2032,0.390748031496063,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__pre2002__10km","cov","detect",-0.00560494682623489,0.00534771501731304,0.294731503787476,1894,0.388595564941922,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__pre2002__10km","cov","intensive",-0.00413984004461349,0.0112546420297446,0.713115301260792,736,0.388595564941922,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__pre2002__10km","cov","tobit",-0.020596274242815,0.0132753699511879,0.120790245363046,1894,0.388595564941922,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__pre2002__10km","raw","detect",-0.00461003160807457,0.00442007407696797,0.297083551558662,2032,0.390748031496063,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__pre2002__10km","raw","intensive",-0.00679975108974507,0.0086532660915109,0.43221870064414,794,0.390748031496063,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__pre2002__10km","raw","tobit",-0.0140558035369558,0.0110790350200354,0.204553499115689,2032,0.390748031496063,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__pre2002__25km","cov","detect",4.77945130533753e-05,0.00498414426689465,0.992350007340412,1894,0.388595564941922,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__pre2002__25km","cov","intensive",-0.00709484377682134,0.0100835494867266,0.48192720090246,736,0.388595564941922,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__pre2002__25km","cov","tobit",-0.00698714101019462,0.0121745482173992,0.566026146392061,1894,0.388595564941922,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__pre2002__25km","raw","detect",-0.000518750428473551,0.004070246703983,0.898597356481721,2032,0.390748031496063,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__pre2002__25km","raw","intensive",-0.00805951025057892,0.00774668431892955,0.298479992226974,794,0.390748031496063,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__pre2002__25km","raw","tobit",-0.00532326076452583,0.0101139248464815,0.598659031728652,2032,0.390748031496063,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__pre2002__5km","cov","detect",-0.0124746938849378,0.00684095704960347,0.0683874754203011,1894,0.388595564941922,0.003,"pos",5,"*",FALSE,FALSE
"PFHxA","idw__pre2002__5km","cov","intensive",-0.000925066937854005,0.0151599227077825,0.951361365953526,736,0.388595564941922,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__pre2002__5km","cov","tobit",-0.0393275722228144,0.017337454553118,0.0233073305345503,1894,0.388595564941922,0.003,"pos",5,"**",FALSE,TRUE
"PFHxA","idw__pre2002__5km","raw","detect",-0.0113882848189876,0.00575895210530906,0.0481210545172839,2032,0.390748031496063,0.003,"pos",5,"**",FALSE,TRUE
"PFHxA","idw__pre2002__5km","raw","intensive",-0.00538937091935053,0.0116065367896352,0.642532296422044,794,0.390748031496063,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__pre2002__5km","raw","tobit",-0.0294430215633311,0.0146121447966547,0.0439078774227683,2032,0.390748031496063,0.003,"pos",5,"**",FALSE,TRUE
"PFHxA","idw__tierweighted__10km","cov","detect",-0.00580063132619289,0.0074853840924265,0.438483337781577,1894,0.388595564941922,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__tierweighted__10km","cov","intensive",0.00145321266002915,0.0142050674657725,0.918547808872311,736,0.388595564941922,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__tierweighted__10km","cov","tobit",-0.0170299091907585,0.0180175826082305,0.344565558677066,1894,0.388595564941922,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__tierweighted__10km","raw","detect",-0.00610243768231773,0.00631795870409688,0.334215501840891,2032,0.390748031496063,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__tierweighted__10km","raw","intensive",0.000824626383804461,0.0114069426146987,0.942388083600923,794,0.390748031496063,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__tierweighted__10km","raw","tobit",-0.0131872643919313,0.0155294593591885,0.395782641672051,2032,0.390748031496063,0.003,"pos",10,"",FALSE,FALSE
"PFHxA","idw__tierweighted__25km","cov","detect",-0.00387129431257519,0.00728334680216835,0.595118790777008,1894,0.388595564941922,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__tierweighted__25km","cov","intensive",0.00179685087060989,0.0137204769928891,0.895845987269118,736,0.388595564941922,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__tierweighted__25km","cov","tobit",-0.0104833480285056,0.017508729532452,0.54933975321941,1894,0.388595564941922,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__tierweighted__25km","raw","detect",-0.00603486586042306,0.00614471116739382,0.32615599331759,2032,0.390748031496063,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__tierweighted__25km","raw","intensive",0.00172159122622428,0.0109257384151472,0.874834175739817,794,0.390748031496063,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__tierweighted__25km","raw","tobit",-0.0124026750979363,0.0150345289215762,0.409402226224006,2032,0.390748031496063,0.003,"pos",25,"",FALSE,FALSE
"PFHxA","idw__tierweighted__5km","cov","detect",-0.00950237908183892,0.00899749442878747,0.291056725683896,1894,0.388595564941922,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__tierweighted__5km","cov","intensive",0.00111621343353851,0.0173973948878507,0.948862469836819,736,0.388595564941922,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__tierweighted__5km","cov","tobit",-0.0286988558238628,0.0217772537405811,0.187558448304578,1894,0.388595564941922,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__tierweighted__5km","raw","detect",-0.00998958365893706,0.0076464249616928,0.19155148874142,2032,0.390748031496063,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__tierweighted__5km","raw","intensive",0.00124815822719178,0.0139761742819335,0.928861189699747,794,0.390748031496063,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","idw__tierweighted__5km","raw","tobit",-0.0218190962195889,0.0188850354369443,0.247941264614868,2032,0.390748031496063,0.003,"pos",5,"",FALSE,FALSE
"PFHxA","nearest_km","cov","detect",9.66391451229207e-06,1.75159715159594e-05,0.581208018637434,1894,0.388595564941922,0.003,"neg",NA,"",FALSE,FALSE
"PFHxA","nearest_km","cov","intensive",1.18360124105932e-05,2.98163265775255e-05,0.691522624943195,736,0.388595564941922,0.003,"neg",NA,"",FALSE,FALSE
"PFHxA","nearest_km","cov","tobit",2.59254298614112e-05,3.98623981171832e-05,0.515451274387176,1894,0.388595564941922,0.003,"neg",NA,"",FALSE,FALSE
"PFHxA","nearest_km","raw","detect",4.09239893139837e-05,1.20627304418104e-05,0.000705619359378866,2032,0.390748031496063,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxA","nearest_km","raw","intensive",-7.86009223339822e-07,1.8025374288383e-05,0.965229692125942,794,0.390748031496063,0.003,"neg",NA,"",FALSE,FALSE
"PFHxA","nearest_km","raw","tobit",7.97080454703762e-05,2.75579265987109e-05,0.0038233300891539,2032,0.390748031496063,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxA","nearest_pre2002_km","cov","detect",8.99394901786605e-06,1.70332137823125e-05,0.597547090081456,1894,0.388595564941922,0.003,"neg",NA,"",FALSE,FALSE
"PFHxA","nearest_pre2002_km","cov","intensive",1.12870992040378e-05,2.89804698931556e-05,0.697052587915376,736,0.388595564941922,0.003,"neg",NA,"",FALSE,FALSE
"PFHxA","nearest_pre2002_km","cov","tobit",2.42457989387998e-05,3.87635826397171e-05,0.53165686180929,1894,0.388595564941922,0.003,"neg",NA,"",FALSE,FALSE
"PFHxA","nearest_pre2002_km","raw","detect",3.95356167605113e-05,1.17317372517566e-05,0.000765830780995958,2032,0.390748031496063,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxA","nearest_pre2002_km","raw","intensive",-7.81149624824492e-07,1.75284498590177e-05,0.964465535344336,794,0.390748031496063,0.003,"neg",NA,"",FALSE,FALSE
"PFHxA","nearest_pre2002_km","raw","tobit",7.69975106671501e-05,2.68038530462594e-05,0.00407072564549229,2032,0.390748031496063,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxA","within_10km","cov","detect",-0.0545391061783601,0.031048618887922,0.07915956514681,1894,0.388595564941922,0.003,"pos",NA,"*",FALSE,FALSE
"PFHxA","within_10km","cov","intensive",-0.0643190275232329,0.059026698784819,0.276261876636607,736,0.388595564941922,0.003,"pos",NA,"",FALSE,FALSE
"PFHxA","within_10km","cov","tobit",-0.175165179472948,0.0742481741930753,0.0183151222367397,1894,0.388595564941922,0.003,"pos",NA,"**",FALSE,TRUE
"PFHxA","within_10km","raw","detect",-0.0684881066352452,0.0281091882203563,0.0149155031849824,2032,0.390748031496063,0.003,"pos",NA,"**",FALSE,TRUE
"PFHxA","within_10km","raw","intensive",-0.0614459210912738,0.049954589294808,0.219049026684552,794,0.390748031496063,0.003,"pos",NA,"",FALSE,FALSE
"PFHxA","within_10km","raw","tobit",-0.184768916734439,0.0680762917044363,0.00664471046026245,2032,0.390748031496063,0.003,"pos",NA,"***",FALSE,TRUE
"PFHxA","within_5km","cov","detect",-0.0172136019807134,0.0249046491553599,0.489540655690716,1894,0.388595564941922,0.003,"pos",NA,"",FALSE,FALSE
"PFHxA","within_5km","cov","intensive",-0.0136037557979766,0.0502762736410201,0.786798903991083,736,0.388595564941922,0.003,"pos",NA,"",FALSE,FALSE
"PFHxA","within_5km","cov","tobit",-0.0708258599639092,0.061131085594266,0.246623376943534,1894,0.388595564941922,0.003,"pos",NA,"",FALSE,FALSE
"PFHxA","within_5km","raw","detect",-0.0177361566283474,0.0226658813005684,0.434009343672318,2032,0.390748031496063,0.003,"pos",NA,"",FALSE,FALSE
"PFHxA","within_5km","raw","intensive",-0.0236425030871237,0.0420943729805555,0.574510188351431,794,0.390748031496063,0.003,"pos",NA,"",FALSE,FALSE
"PFHxA","within_5km","raw","tobit",-0.0526984899749694,0.0559411591844921,0.346175086286468,2032,0.390748031496063,0.003,"pos",NA,"",FALSE,FALSE
"PFHxS","idw__all_equal__10km","cov","detect",0.00625448973884038,0.0047941448547484,0.192191046334446,1894,0.332101372756072,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__all_equal__10km","cov","intensive",-0.0253518135889877,0.0113306080755628,0.0256529115737876,629,0.332101372756072,0.003,"pos",10,"**",FALSE,TRUE
"PFHxS","idw__all_equal__10km","cov","tobit",0.00547825388706821,0.0133144599403094,0.680741532046462,1894,0.332101372756072,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__all_equal__10km","raw","detect",-0.000900825320750365,0.00409886511790404,0.826069012146053,2032,0.333661417322835,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__all_equal__10km","raw","intensive",-0.0225275110040878,0.00832097781494728,0.00695435467374796,678,0.333661417322835,0.003,"pos",10,"***",FALSE,TRUE
"PFHxS","idw__all_equal__10km","raw","tobit",-0.014078842259634,0.0114503877366368,0.218865073782481,2032,0.333661417322835,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__all_equal__25km","cov","detect",-0.00125629817836436,0.00509000269552728,0.805077920594626,1894,0.332101372756072,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__all_equal__25km","cov","intensive",-0.0295922421725945,0.0118507358802731,0.0128112202232665,629,0.332101372756072,0.003,"pos",25,"**",FALSE,TRUE
"PFHxS","idw__all_equal__25km","cov","tobit",-0.015170391597588,0.0139911978308499,0.278240175549773,1894,0.332101372756072,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__all_equal__25km","raw","detect",-0.00843434356747314,0.0042636039743315,0.048038981172558,2032,0.333661417322835,0.003,"pos",25,"**",FALSE,TRUE
"PFHxS","idw__all_equal__25km","raw","intensive",-0.0244188156862298,0.00814812237531769,0.0028276545583976,678,0.333661417322835,0.003,"pos",25,"***",FALSE,TRUE
"PFHxS","idw__all_equal__25km","raw","tobit",-0.0347380325314585,0.0116533531259182,0.00287358159254584,2032,0.333661417322835,0.003,"pos",25,"***",FALSE,TRUE
"PFHxS","idw__all_equal__5km","cov","detect",0.0113285655735724,0.00550260932628951,0.0396594236043652,1894,0.332101372756072,0.003,"pos",5,"**",TRUE,FALSE
"PFHxS","idw__all_equal__5km","cov","intensive",-0.0269753152734603,0.01309289647601,0.0398361283929341,629,0.332101372756072,0.003,"pos",5,"**",FALSE,TRUE
"PFHxS","idw__all_equal__5km","cov","tobit",0.0173267530321294,0.015304536152153,0.257579000676972,1894,0.332101372756072,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__all_equal__5km","raw","detect",0.00272914320849445,0.00477472672382539,0.567669130325266,2032,0.333661417322835,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__all_equal__5km","raw","intensive",-0.0262457160419111,0.00983193440590477,0.0077803247453101,678,0.333661417322835,0.003,"pos",5,"***",FALSE,TRUE
"PFHxS","idw__all_equal__5km","raw","tobit",-0.00634787451106782,0.0134015292638325,0.635736732060441,2032,0.333661417322835,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__post2002__10km","cov","detect",0.00759633922402696,0.00529303586252676,0.151414563568949,1894,0.332101372756072,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__post2002__10km","cov","intensive",-0.0274742567410356,0.0127353867371705,0.0314103208427552,629,0.332101372756072,0.003,"pos",10,"**",FALSE,TRUE
"PFHxS","idw__post2002__10km","cov","tobit",0.00783033362211798,0.0147594116495893,0.595743436382988,1894,0.332101372756072,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__post2002__10km","raw","detect",0.000467551625808982,0.00449087397878565,0.917091149374905,2032,0.333661417322835,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__post2002__10km","raw","intensive",-0.0287995764632188,0.00911035348238742,0.00164145150791392,678,0.333661417322835,0.003,"pos",10,"***",FALSE,TRUE
"PFHxS","idw__post2002__10km","raw","tobit",-0.0138113648499293,0.0125544991309897,0.271282989346612,2032,0.333661417322835,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__post2002__25km","cov","detect",-0.00096574086195385,0.00505539724062884,0.848522164704023,1894,0.332101372756072,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__post2002__25km","cov","intensive",-0.0278140687850848,0.0119037828949007,0.0198168779649016,629,0.332101372756072,0.003,"pos",25,"**",FALSE,TRUE
"PFHxS","idw__post2002__25km","cov","tobit",-0.0142195849933619,0.0139548308237589,0.308216153531781,1894,0.332101372756072,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__post2002__25km","raw","detect",-0.00675546614166301,0.00425217606798394,0.112282055390192,2032,0.333661417322835,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__post2002__25km","raw","intensive",-0.0274805079478433,0.00830793180456141,0.000990331894958884,678,0.333661417322835,0.003,"pos",25,"***",FALSE,TRUE
"PFHxS","idw__post2002__25km","raw","tobit",-0.0320435432263281,0.0117072110528134,0.00619876996025573,2032,0.333661417322835,0.003,"pos",25,"***",FALSE,TRUE
"PFHxS","idw__post2002__5km","cov","detect",0.0153052422958031,0.00679841288833955,0.0244859594656434,1894,0.332101372756072,0.003,"pos",5,"**",TRUE,FALSE
"PFHxS","idw__post2002__5km","cov","intensive",-0.0332904686802316,0.0164375042197827,0.0433180907562438,629,0.332101372756072,0.003,"pos",5,"**",FALSE,TRUE
"PFHxS","idw__post2002__5km","cov","tobit",0.0248200643492598,0.0189722457242721,0.190795250110213,1894,0.332101372756072,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__post2002__5km","raw","detect",0.00540209921626017,0.00583709459871564,0.354827630557867,2032,0.333661417322835,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__post2002__5km","raw","intensive",-0.0382594766249049,0.0118261909418527,0.00127503810070057,678,0.333661417322835,0.003,"pos",5,"***",FALSE,TRUE
"PFHxS","idw__post2002__5km","raw","tobit",-0.00607321610559992,0.0163302524410499,0.709967522948755,2032,0.333661417322835,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__pre2002__10km","cov","detect",0.00508821614343988,0.00515928785499967,0.324154404061304,1894,0.332101372756072,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__pre2002__10km","cov","intensive",-0.0289061434122516,0.01198370364551,0.0161840171284075,629,0.332101372756072,0.003,"pos",10,"**",FALSE,TRUE
"PFHxS","idw__pre2002__10km","cov","tobit",0.000487792122651015,0.0142518396523457,0.972696449210277,1894,0.332101372756072,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__pre2002__10km","raw","detect",-0.00173234406268164,0.00427249829414281,0.6851792349873,2032,0.333661417322835,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__pre2002__10km","raw","intensive",-0.0210499803090599,0.00881500152345499,0.0172152114616642,678,0.333661417322835,0.003,"pos",10,"**",FALSE,TRUE
"PFHxS","idw__pre2002__10km","raw","tobit",-0.0152573758365794,0.0120007634992218,0.203598082801342,2032,0.333661417322835,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__pre2002__25km","cov","detect",-0.00374237678786629,0.00480755855559938,0.436413474074332,1894,0.332101372756072,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__pre2002__25km","cov","intensive",-0.0317933627463388,0.0109218843540606,0.00374795627942096,629,0.332101372756072,0.003,"pos",25,"***",FALSE,TRUE
"PFHxS","idw__pre2002__25km","cov","tobit",-0.0232042108131816,0.0131496478035171,0.077626637589745,1894,0.332101372756072,0.003,"pos",25,"*",FALSE,FALSE
"PFHxS","idw__pre2002__25km","raw","detect",-0.00897552456907856,0.00392842438838273,0.0224293903933426,2032,0.333661417322835,0.003,"pos",25,"**",FALSE,TRUE
"PFHxS","idw__pre2002__25km","raw","intensive",-0.0212996408458193,0.00782152357209611,0.00663196256196161,678,0.333661417322835,0.003,"pos",25,"***",FALSE,TRUE
"PFHxS","idw__pre2002__25km","raw","tobit",-0.0341915637955992,0.0108924803661707,0.00169521840189716,2032,0.333661417322835,0.003,"pos",25,"***",FALSE,TRUE
"PFHxS","idw__pre2002__5km","cov","detect",0.012247678315575,0.0065994708096787,0.0636358413016032,1894,0.332101372756072,0.003,"pos",5,"*",FALSE,FALSE
"PFHxS","idw__pre2002__5km","cov","intensive",-0.0297283132879851,0.0155179312572478,0.0559126805687906,629,0.332101372756072,0.003,"pos",5,"*",FALSE,FALSE
"PFHxS","idw__pre2002__5km","cov","tobit",0.0183305346367318,0.0182614241224016,0.315482492966829,1894,0.332101372756072,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__pre2002__5km","raw","detect",0.00318372029019585,0.00557031851511648,0.567689575241226,2032,0.333661417322835,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__pre2002__5km","raw","intensive",-0.0255133131763661,0.01156774776563,0.0277509046731331,678,0.333661417322835,0.003,"pos",5,"**",FALSE,TRUE
"PFHxS","idw__pre2002__5km","raw","tobit",-0.00463236958315461,0.015661961871775,0.76740421746943,2032,0.333661417322835,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__tierweighted__10km","cov","detect",0.014818748899465,0.00721419963318277,0.040108134588481,1894,0.332101372756072,0.003,"pos",10,"**",TRUE,FALSE
"PFHxS","idw__tierweighted__10km","cov","intensive",-0.0156003610589313,0.0162785307409015,0.338309561556214,629,0.332101372756072,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__tierweighted__10km","cov","tobit",0.0282243034590664,0.0197540648707696,0.153066156301725,1894,0.332101372756072,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__tierweighted__10km","raw","detect",0.00415288576844824,0.00610633590054492,0.496522144791466,2032,0.333661417322835,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__tierweighted__10km","raw","intensive",-0.0282069013290689,0.0119756662616435,0.0187899716653351,678,0.333661417322835,0.003,"pos",10,"**",FALSE,TRUE
"PFHxS","idw__tierweighted__10km","raw","tobit",-0.00504367870514802,0.0169171234891554,0.765595974665201,2032,0.333661417322835,0.003,"pos",10,"",FALSE,FALSE
"PFHxS","idw__tierweighted__25km","cov","detect",0.00732619295861309,0.00702491634792739,0.297139581136509,1894,0.332101372756072,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__tierweighted__25km","cov","intensive",-0.0115421942179708,0.0157526903611675,0.464043646186838,629,0.332101372756072,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__tierweighted__25km","cov","tobit",0.0117960160469854,0.0192299181577756,0.539598677081778,1894,0.332101372756072,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__tierweighted__25km","raw","detect",-0.00410517997629256,0.00593891526952121,0.489497556935012,2032,0.333661417322835,0.003,"pos",25,"",FALSE,FALSE
"PFHxS","idw__tierweighted__25km","raw","intensive",-0.0289958067628446,0.0113012872448333,0.0105109930642667,678,0.333661417322835,0.003,"pos",25,"**",FALSE,TRUE
"PFHxS","idw__tierweighted__25km","raw","tobit",-0.0268752473475413,0.0163009907637897,0.0992115762650386,2032,0.333661417322835,0.003,"pos",25,"*",FALSE,FALSE
"PFHxS","idw__tierweighted__5km","cov","detect",0.0216433248853229,0.00866795804556435,0.0126152202848901,1894,0.332101372756072,0.003,"pos",5,"**",TRUE,FALSE
"PFHxS","idw__tierweighted__5km","cov","intensive",-0.0205630251614949,0.0196141330343241,0.294921638798881,629,0.332101372756072,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__tierweighted__5km","cov","tobit",0.0415337201569575,0.0236741819360109,0.0793639053776055,1894,0.332101372756072,0.003,"pos",5,"*",FALSE,FALSE
"PFHxS","idw__tierweighted__5km","raw","detect",0.0095332157299757,0.00738952582319164,0.197163419213123,2032,0.333661417322835,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","idw__tierweighted__5km","raw","intensive",-0.0341293778389597,0.0145546783598109,0.0193201427653419,678,0.333661417322835,0.003,"pos",5,"**",FALSE,TRUE
"PFHxS","idw__tierweighted__5km","raw","tobit",0.00544631998310798,0.0204909597213917,0.790399900268331,2032,0.333661417322835,0.003,"pos",5,"",FALSE,FALSE
"PFHxS","nearest_km","cov","detect",9.74311110240249e-05,1.67441679353875e-05,6.99078425745268e-09,1894,0.332101372756072,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxS","nearest_km","cov","intensive",3.39505985913917e-05,3.61757813023922e-05,0.348401771153758,629,0.332101372756072,0.003,"neg",NA,"",FALSE,FALSE
"PFHxS","nearest_km","cov","tobit",0.000221865463221995,4.44223061855384e-05,5.90003987037316e-07,1894,0.332101372756072,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxS","nearest_km","raw","detect",9.08655685967622e-05,1.15150619768863e-05,4.85819376945708e-15,2032,0.333661417322835,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxS","nearest_km","raw","intensive",3.1316626372803e-05,1.59021750970221e-05,0.0493232016303073,678,0.333661417322835,0.003,"neg",NA,"**",FALSE,TRUE
"PFHxS","nearest_km","raw","tobit",0.000199962553733843,2.77678396846518e-05,5.96725242935147e-13,2032,0.333661417322835,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxS","nearest_pre2002_km","cov","detect",9.44432434004157e-05,1.62835334444647e-05,7.80938098117952e-09,1894,0.332101372756072,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxS","nearest_pre2002_km","cov","intensive",3.32677220274772e-05,3.51944316163544e-05,0.344940641627067,629,0.332101372756072,0.003,"neg",NA,"",FALSE,FALSE
"PFHxS","nearest_pre2002_km","cov","tobit",0.000215039482294842,4.31972837721518e-05,6.42185146269332e-07,1894,0.332101372756072,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxS","nearest_pre2002_km","raw","detect",8.82094293944858e-05,1.11992963212423e-05,5.44515745143866e-15,2032,0.333661417322835,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxS","nearest_pre2002_km","raw","intensive",3.04169119079473e-05,1.54653897342948e-05,0.0496180206664474,678,0.333661417322835,0.003,"neg",NA,"**",FALSE,TRUE
"PFHxS","nearest_pre2002_km","raw","tobit",0.000194148033861284,2.70066100051429e-05,6.53115767283772e-13,2032,0.333661417322835,0.003,"neg",NA,"***",FALSE,TRUE
"PFHxS","within_10km","cov","detect",-0.0196520285566945,0.0299754812097722,0.512162402334996,1894,0.332101372756072,0.003,"pos",NA,"",FALSE,FALSE
"PFHxS","within_10km","cov","intensive",-0.137141255291169,0.0707682157849307,0.0531440083178731,629,0.332101372756072,0.003,"pos",NA,"*",FALSE,FALSE
"PFHxS","within_10km","cov","tobit",-0.108998170312906,0.0827949692558489,0.188011977340932,1894,0.332101372756072,0.003,"pos",NA,"",FALSE,FALSE
"PFHxS","within_10km","raw","detect",-0.0483720777998704,0.0271830099311958,0.0753079316775377,2032,0.333661417322835,0.003,"pos",NA,"*",FALSE,FALSE
"PFHxS","within_10km","raw","intensive",-0.132033750144747,0.0556055716737385,0.0178523917346744,678,0.333661417322835,0.003,"pos",NA,"**",FALSE,TRUE
"PFHxS","within_10km","raw","tobit",-0.190294823734929,0.0750211382772678,0.0111950944676067,2032,0.333661417322835,0.003,"pos",NA,"**",FALSE,TRUE
"PFHxS","within_5km","cov","detect",0.0123176736385424,0.024027721477846,0.608262563573014,1894,0.332101372756072,0.003,"pos",NA,"",FALSE,FALSE
"PFHxS","within_5km","cov","intensive",-0.160090445777005,0.0574880249837474,0.00553990903591815,629,0.332101372756072,0.003,"pos",NA,"***",FALSE,TRUE
"PFHxS","within_5km","cov","tobit",-0.0368302153287047,0.0674306854148937,0.584932798620816,1894,0.332101372756072,0.003,"pos",NA,"",FALSE,FALSE
"PFHxS","within_5km","raw","detect",-0.004525309470038,0.0219072134641844,0.83636867512592,2032,0.333661417322835,0.003,"pos",NA,"",FALSE,FALSE
"PFHxS","within_5km","raw","intensive",-0.10825804803807,0.0466561567818575,0.0206193924888523,678,0.333661417322835,0.003,"pos",NA,"**",FALSE,TRUE
"PFHxS","within_5km","raw","tobit",-0.0643549198256223,0.0617137900335684,0.297042585899866,2032,0.333661417322835,0.003,"pos",NA,"",FALSE,FALSE
"PFOA","idw__all_equal__10km","cov","detect",0.0104118774482935,0.00483746632598905,0.031501989437462,1894,0.345828933474129,0.004,"pos",10,"**",TRUE,FALSE
"PFOA","idw__all_equal__10km","cov","intensive",-0.0029845951326801,0.00890817559543107,0.73771605044527,655,0.345828933474129,0.004,"pos",10,"",FALSE,FALSE
"PFOA","idw__all_equal__10km","cov","tobit",0.0184495506946307,0.0109997634089434,0.0934900956034414,1894,0.345828933474129,0.004,"pos",10,"*",FALSE,FALSE
"PFOA","idw__all_equal__10km","raw","detect",0.0138544636156197,0.00411944944938272,0.000784804569600397,2032,0.344488188976378,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__all_equal__10km","raw","intensive",-0.0096447541148588,0.00731396361669918,0.187709680573601,700,0.344488188976378,0.004,"pos",10,"",FALSE,FALSE
"PFOA","idw__all_equal__10km","raw","tobit",0.0261807097288964,0.00963133032624511,0.00656211028726372,2032,0.344488188976378,0.004,"pos",10,"***",TRUE,FALSE
