"compound","exposure","spec","margin","bucket","estimate","std.error","p.value","nobs","n_systems","detect_rate","sig"
"PFOS","idw__ind_tierweighted__25km","raw","detect","A_anydetect",0.0124009838741205,0.00519016374412974,0.016879399634598,6314,3500,0.360785555907507,"**"
"PFOS","idw__ind_tierweighted__25km","raw","tobit","A_anydetect",0.0221211631881053,0.0153691969021233,0.150060418665621,6314,3500,0.360785555907507,""
"PFOS","idw__ind_tierweighted__25km","cov","detect","A_anydetect",0.0112440818633011,0.00490721483382969,0.0219439426121315,6314,3500,0.360785555907507,"**"
"PFOS","idw__ind_tierweighted__25km","cov","tobit","A_anydetect",0.0199556697548073,0.0136497690554376,0.143747084253406,6314,3500,0.360785555907507,""
"PFOA","idw__ind_tierweighted__25km","raw","detect","A_anydetect",0.0347869583165591,0.00483054202974166,5.95709222232524e-13,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__25km","raw","tobit","A_anydetect",0.0647941126859169,0.0116284135101191,2.51757747342127e-08,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__25km","cov","detect","A_anydetect",0.0195281522514658,0.00445579309649743,1.17247935814805e-05,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__25km","cov","tobit","A_anydetect",0.0326842255734499,0.0104280450663043,0.00172286940526609,6314,3500,0.354450427621159,"***"
"PFHxS","idw__ind_tierweighted__25km","raw","detect","A_anydetect",0.00483269474776343,0.00791845570091094,0.541657975320217,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_tierweighted__25km","raw","tobit","A_anydetect",-0.00668306160550072,0.0238045098598989,0.778903913282324,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_tierweighted__25km","cov","detect","A_anydetect",0.00433793207497587,0.005788183642406,0.453588330565047,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_tierweighted__25km","cov","tobit","A_anydetect",-0.00549623348453348,0.0152261497138008,0.71811940797125,6314,3500,0.276369971491923,""
"PFBS","idw__ind_tierweighted__25km","raw","detect","A_anydetect",0.00454931025409485,0.005567617255309,0.413870236624462,6314,3500,0.452011403230915,""
"PFBS","idw__ind_tierweighted__25km","raw","tobit","A_anydetect",-0.00806155672079962,0.0127070292390491,0.525808648608435,6314,3500,0.452011403230915,""
"PFBS","idw__ind_tierweighted__25km","cov","detect","A_anydetect",0.00794393971112621,0.00512641725551961,0.121235513560308,6314,3500,0.452011403230915,""
"PFBS","idw__ind_tierweighted__25km","cov","tobit","A_anydetect",0.000671325920297765,0.0107752436667646,0.950321841429615,6314,3500,0.452011403230915,""
"PFHxA","idw__ind_tierweighted__25km","raw","detect","A_anydetect",0.0415633817030875,0.00567514491880858,2.41123341433475e-13,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__25km","raw","tobit","A_anydetect",0.0527142342036037,0.0109698362544888,1.54457684256542e-06,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__25km","cov","detect","A_anydetect",0.0381103547463517,0.00491236533576178,8.62480784420724e-15,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__25km","cov","tobit","A_anydetect",0.0418900618265683,0.0091212442329705,4.37795458757983e-06,6314,3500,0.465473550839405,"***"
"PFPeA","idw__ind_tierweighted__25km","raw","detect","A_anydetect",0.0409428878174794,0.00585850072380335,2.7758545607142e-12,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__25km","raw","tobit","A_anydetect",0.0681692048772952,0.012527890885766,5.28649004707118e-08,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__25km","cov","detect","A_anydetect",0.0344540484111059,0.00490406321212372,2.13129014984468e-12,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__25km","cov","tobit","A_anydetect",0.0523564284914288,0.010052070192344,1.90350810588055e-07,6314,3500,0.541019955654102,"***"
"PFBA","idw__ind_tierweighted__25km","raw","detect","A_anydetect",-0.00726399098446985,0.00634048527410768,0.25193908402601,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__25km","raw","tobit","A_anydetect",-0.010169282682434,0.0117806290021492,0.388016140752905,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__25km","cov","detect","A_anydetect",-0.00459177179929603,0.00495879020851215,0.354453099829463,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__25km","cov","tobit","A_anydetect",-0.0103775064092887,0.00960880599118148,0.280142368387763,6314,3500,0.432689261957555,""
"PFHpA","idw__ind_tierweighted__25km","raw","detect","A_anydetect",0.000748404248023309,0.00411131151209621,0.855554942454201,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__25km","raw","tobit","A_anydetect",0.00136952974367739,0.016319658128163,0.933120815821551,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__25km","cov","detect","A_anydetect",-0.00307558395130399,0.00379128788224919,0.417237010592592,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__25km","cov","tobit","A_anydetect",-0.0139153859109431,0.0141674101260072,0.325995914960153,6314,3500,0.13588850174216,""
"PFOS","nearest_km","raw","detect","A_anydetect",2.10325607615541e-05,1.0178707774894e-05,0.0387974091429413,6314,3500,0.360785555907507,"**"
"PFOS","nearest_km","raw","tobit","A_anydetect",8.98826926867807e-05,1.99257939839704e-05,6.45618777722082e-06,6314,3500,0.360785555907507,"***"
"PFOS","nearest_km","cov","detect","A_anydetect",1.43590318675013e-05,1.66252601817427e-05,0.387759500749773,6314,3500,0.360785555907507,""
"PFOS","nearest_km","cov","tobit","A_anydetect",7.62838972558823e-05,3.56495350704345e-05,0.0323686152446013,6314,3500,0.360785555907507,"**"
"PFOA","nearest_km","raw","detect","A_anydetect",-4.45851872401559e-05,5.46824458406867e-06,3.53617809968929e-16,6314,3500,0.354450427621159,"***"
"PFOA","nearest_km","raw","tobit","A_anydetect",-0.000108552747299498,2.18134876130772e-05,6.47760681182936e-07,6314,3500,0.354450427621159,"***"
"PFOA","nearest_km","cov","detect","A_anydetect",-5.23234496605737e-05,1.02288469765524e-05,3.13270486644926e-07,6314,3500,0.354450427621159,"***"
"PFOA","nearest_km","cov","tobit","A_anydetect",-0.000128409791367526,2.42297014167122e-05,1.16002479706986e-07,6314,3500,0.354450427621159,"***"
"PFHxS","nearest_km","raw","detect","A_anydetect",9.6489604407642e-05,8.70263187519423e-06,1.44416431186612e-28,6314,3500,0.276369971491923,"***"
"PFHxS","nearest_km","raw","tobit","A_anydetect",0.000218983587382788,1.25397116474712e-05,2.73146137073386e-68,6314,3500,0.276369971491923,"***"
"PFHxS","nearest_km","cov","detect","A_anydetect",8.50071858070702e-05,1.71569045262279e-05,7.24447725500943e-07,6314,3500,0.276369971491923,"***"
"PFHxS","nearest_km","cov","tobit","A_anydetect",0.00018458698791396,3.74561815135761e-05,8.30424232577058e-07,6314,3500,0.276369971491923,"***"
"PFBS","nearest_km","raw","detect","A_anydetect",1.00238035870691e-05,5.13245642502332e-06,0.0508169127809744,6314,3500,0.452011403230915,"*"
"PFBS","nearest_km","raw","tobit","A_anydetect",1.8345663787474e-05,7.28271779051438e-06,0.0117665817775243,6314,3500,0.452011403230915,"**"
"PFBS","nearest_km","cov","detect","A_anydetect",8.22608219440635e-06,1.26745599649381e-05,0.51632344555908,6314,3500,0.452011403230915,""
"PFBS","nearest_km","cov","tobit","A_anydetect",-1.98525904876827e-05,2.72596833238336e-05,0.466444261128568,6314,3500,0.452011403230915,""
"PFHxA","nearest_km","raw","detect","A_anydetect",2.33514373503161e-05,6.17827059779749e-06,0.000157075822593301,6314,3500,0.465473550839405,"***"
"PFHxA","nearest_km","raw","tobit","A_anydetect",5.894661693626e-05,1.55047924689804e-05,0.000143630080715264,6314,3500,0.465473550839405,"***"
"PFHxA","nearest_km","cov","detect","A_anydetect",1.35169675141251e-05,1.18559057406696e-05,0.254242906963493,6314,3500,0.465473550839405,""
"PFHxA","nearest_km","cov","tobit","A_anydetect",3.2066376952003e-05,2.53832658996712e-05,0.206485672564136,6314,3500,0.465473550839405,""
"PFPeA","nearest_km","raw","detect","A_anydetect",2.53531750945014e-05,9.85484150011028e-06,0.0100919746970376,6314,3500,0.541019955654102,"**"
"PFPeA","nearest_km","raw","tobit","A_anydetect",6.00067982860499e-05,1.75360217385834e-05,0.000621814568437019,6314,3500,0.541019955654102,"***"
"PFPeA","nearest_km","cov","detect","A_anydetect",1.70553599983581e-05,1.37399717615619e-05,0.214496744049005,6314,3500,0.541019955654102,""
"PFPeA","nearest_km","cov","tobit","A_anydetect",2.36454579422842e-05,2.76336328178287e-05,0.392176587508691,6314,3500,0.541019955654102,""
"PFBA","nearest_km","raw","detect","A_anydetect",-5.23026600377649e-05,2.27012758892837e-06,1.87336322560748e-117,6314,3500,0.432689261957555,"***"
"PFBA","nearest_km","raw","tobit","A_anydetect",-0.000122819016149302,1.7198522543599e-05,9.24833406341694e-13,6314,3500,0.432689261957555,"***"
"PFBA","nearest_km","cov","detect","A_anydetect",-3.07659493387724e-05,9.50407191911575e-06,0.0012073692663708,6314,3500,0.432689261957555,"***"
"PFBA","nearest_km","cov","tobit","A_anydetect",-0.000108834224528365,2.97445997814985e-05,0.000253243393115243,6314,3500,0.432689261957555,"***"
"PFHpA","nearest_km","raw","detect","A_anydetect",3.35117747104433e-05,6.78326302763338e-06,7.79776760448262e-07,6314,3500,0.13588850174216,"***"
"PFHpA","nearest_km","raw","tobit","A_anydetect",9.84694953335699e-05,2.0120610241012e-05,9.88260937354367e-07,6314,3500,0.13588850174216,"***"
"PFHpA","nearest_km","cov","detect","A_anydetect",2.20174509292061e-05,1.16458817338655e-05,0.0586806633773906,6314,3500,0.13588850174216,"*"
"PFHpA","nearest_km","cov","tobit","A_anydetect",7.11948919399901e-05,3.31116852464993e-05,0.0315438247545209,6314,3500,0.13588850174216,"**"
"PFOS","nearest_pre2002_km","raw","detect","A_anydetect",1.96183686738435e-05,9.84478571148284e-06,0.046286915854815,6314,3500,0.360785555907507,"**"
"PFOS","nearest_pre2002_km","raw","tobit","A_anydetect",8.58993950084927e-05,1.93986103592002e-05,9.50575475799584e-06,6314,3500,0.360785555907507,"***"
"PFOS","nearest_pre2002_km","cov","detect","A_anydetect",1.28941955864925e-05,1.6171009336121e-05,0.425239125825278,6314,3500,0.360785555907507,""
"PFOS","nearest_pre2002_km","cov","tobit","A_anydetect",7.21488643175895e-05,3.47331505395768e-05,0.0377800121478593,6314,3500,0.360785555907507,"**"
"PFOA","nearest_pre2002_km","raw","detect","A_anydetect",-4.49674685099893e-05,6.46951116925016e-06,3.63542928709169e-12,6314,3500,0.354450427621159,"***"
"PFOA","nearest_pre2002_km","raw","tobit","A_anydetect",-0.00011105003540425,2.59035289835275e-05,1.81051753538196e-05,6314,3500,0.354450427621159,"***"
"PFOA","nearest_pre2002_km","cov","detect","A_anydetect",-5.25810515693354e-05,1.0079593196595e-05,1.82252264612224e-07,6314,3500,0.354450427621159,"***"
"PFOA","nearest_pre2002_km","cov","tobit","A_anydetect",-0.000129381407002999,2.5146331470311e-05,2.67320747083325e-07,6314,3500,0.354450427621159,"***"
"PFHxS","nearest_pre2002_km","raw","detect","A_anydetect",9.38030568289015e-05,8.5021296560815e-06,2.65204850390532e-28,6314,3500,0.276369971491923,"***"
"PFHxS","nearest_pre2002_km","raw","tobit","A_anydetect",0.000213276696871119,1.20651988261045e-05,6.30473403706933e-70,6314,3500,0.276369971491923,"***"
"PFHxS","nearest_pre2002_km","cov","detect","A_anydetect",8.27804134760651e-05,1.66709895425253e-05,6.85112697187194e-07,6314,3500,0.276369971491923,"***"
"PFHxS","nearest_pre2002_km","cov","tobit","A_anydetect",0.000180303753401338,3.63482802347445e-05,7.03307930000411e-07,6314,3500,0.276369971491923,"***"
"PFBS","nearest_pre2002_km","raw","detect","A_anydetect",9.12251308063166e-06,5.05195382276488e-06,0.0709590237960087,6314,3500,0.452011403230915,"*"
"PFBS","nearest_pre2002_km","raw","tobit","A_anydetect",1.70788277358903e-05,7.35832862941964e-06,0.0202857657761908,6314,3500,0.452011403230915,"**"
"PFBS","nearest_pre2002_km","cov","detect","A_anydetect",6.9667714956748e-06,1.2386777521122e-05,0.573818892927464,6314,3500,0.452011403230915,""
"PFBS","nearest_pre2002_km","cov","tobit","A_anydetect",-2.07761500789434e-05,2.65970447258914e-05,0.434717182808389,6314,3500,0.452011403230915,""
"PFHxA","nearest_pre2002_km","raw","detect","A_anydetect",2.16421800275668e-05,6.75625076341035e-06,0.0013587061457439,6314,3500,0.465473550839405,"***"
"PFHxA","nearest_pre2002_km","raw","tobit","A_anydetect",5.60633526360685e-05,1.49255600736123e-05,0.00017251451348338,6314,3500,0.465473550839405,"***"
"PFHxA","nearest_pre2002_km","cov","detect","A_anydetect",1.1903022783785e-05,1.1713588385669e-05,0.309547396148288,6314,3500,0.465473550839405,""
"PFHxA","nearest_pre2002_km","cov","tobit","A_anydetect",2.9887721527156e-05,2.46540741536075e-05,0.225403967394307,6314,3500,0.465473550839405,""
"PFPeA","nearest_pre2002_km","raw","detect","A_anydetect",2.32430039922436e-05,1.05288807839596e-05,0.0272758353774845,6314,3500,0.541019955654102,"**"
"PFPeA","nearest_pre2002_km","raw","tobit","A_anydetect",5.65016681528468e-05,1.73092351483459e-05,0.00109754334707453,6314,3500,0.541019955654102,"***"
"PFPeA","nearest_pre2002_km","cov","detect","A_anydetect",1.49763687106146e-05,1.36959611474437e-05,0.274179609392073,6314,3500,0.541019955654102,""
"PFPeA","nearest_pre2002_km","cov","tobit","A_anydetect",2.0997271358925e-05,2.69852717983427e-05,0.436509377402915,6314,3500,0.541019955654102,""
"PFBA","nearest_pre2002_km","raw","detect","A_anydetect",-5.05609408036284e-05,2.2589334493859e-06,5.80739752272479e-111,6314,3500,0.432689261957555,"***"
"PFBA","nearest_pre2002_km","raw","tobit","A_anydetect",-0.000119181674488263,1.6996551081752e-05,2.34751633977833e-12,6314,3500,0.432689261957555,"***"
"PFBA","nearest_pre2002_km","cov","detect","A_anydetect",-2.98277226444814e-05,9.25184612107586e-06,0.00126424338497524,6314,3500,0.432689261957555,"***"
"PFBA","nearest_pre2002_km","cov","tobit","A_anydetect",-0.00010600467996216,2.89427440200182e-05,0.000249702407882854,6314,3500,0.432689261957555,"***"
"PFHpA","nearest_pre2002_km","raw","detect","A_anydetect",3.23069741245729e-05,6.56483451998478e-06,8.60077769504252e-07,6314,3500,0.13588850174216,"***"
"PFHpA","nearest_pre2002_km","raw","tobit","A_anydetect",9.5075138953119e-05,1.94400022587333e-05,1.00480109536169e-06,6314,3500,0.13588850174216,"***"
"PFHpA","nearest_pre2002_km","cov","detect","A_anydetect",2.1183878470108e-05,1.13212094771469e-05,0.061321877317681,6314,3500,0.13588850174216,"*"
"PFHpA","nearest_pre2002_km","cov","tobit","A_anydetect",6.85708304771709e-05,3.21886788103978e-05,0.033148678589981,6314,3500,0.13588850174216,"**"
"PFOS","within_5km","raw","detect","A_anydetect",0.00972932507699199,0.0186674370130152,0.602232793534514,6314,3500,0.360785555907507,""
"PFOS","within_5km","raw","tobit","A_anydetect",-0.00295952881929797,0.0489642606975854,0.951803104809989,6314,3500,0.360785555907507,""
"PFOS","within_5km","cov","detect","A_anydetect",-0.00301375037419852,0.0178261531469262,0.865746759176867,6314,3500,0.360785555907507,""
"PFOS","within_5km","cov","tobit","A_anydetect",-0.0411763311460952,0.0447924302335909,0.35795443764335,6314,3500,0.360785555907507,""
"PFOA","within_5km","raw","detect","A_anydetect",0.0646112017295806,0.0189454539994991,0.000648723702792415,6314,3500,0.354450427621159,"***"
"PFOA","within_5km","raw","tobit","A_anydetect",0.135238869848041,0.0431059042859845,0.00170474913597789,6314,3500,0.354450427621159,"***"
"PFOA","within_5km","cov","detect","A_anydetect",0.017379683476868,0.016791931444744,0.300667953601724,6314,3500,0.354450427621159,""
"PFOA","within_5km","cov","tobit","A_anydetect",0.0346320844884433,0.0373942564056612,0.354376454586293,6314,3500,0.354450427621159,""
"PFHxS","within_5km","raw","detect","A_anydetect",0.0293838655234047,0.0208440159786386,0.158627488303389,6314,3500,0.276369971491923,""
"PFHxS","within_5km","raw","tobit","A_anydetect",0.0373069060914894,0.0653022699604377,0.567799215381896,6314,3500,0.276369971491923,""
"PFHxS","within_5km","cov","detect","A_anydetect",0.0203751004195188,0.0179337400080563,0.255901218899049,6314,3500,0.276369971491923,""
"PFHxS","within_5km","cov","tobit","A_anydetect",0.0064121300206616,0.0484727273657602,0.894760253737417,6314,3500,0.276369971491923,""
"PFBS","within_5km","raw","detect","A_anydetect",-0.0254608059121764,0.0187956825796567,0.17554207752268,6314,3500,0.452011403230915,""
"PFBS","within_5km","raw","tobit","A_anydetect",-0.0783666216831486,0.0398494944264654,0.0492333798597623,6314,3500,0.452011403230915,"**"
"PFBS","within_5km","cov","detect","A_anydetect",-0.00740232167998555,0.0180981875012679,0.682533051995778,6314,3500,0.452011403230915,""
"PFBS","within_5km","cov","tobit","A_anydetect",-0.0481625662010242,0.035478034499498,0.174612241149089,6314,3500,0.452011403230915,""
"PFHxA","within_5km","raw","detect","A_anydetect",0.061687643654221,0.0177962441706785,0.000527616526664405,6314,3500,0.465473550839405,"***"
"PFHxA","within_5km","raw","tobit","A_anydetect",0.0819987807936095,0.0339568927244136,0.0157442639633061,6314,3500,0.465473550839405,"**"
"PFHxA","within_5km","cov","detect","A_anydetect",0.0554201163255402,0.0170220069202918,0.00113076500975845,6314,3500,0.465473550839405,"***"
"PFHxA","within_5km","cov","tobit","A_anydetect",0.0559627080715314,0.0310508175791047,0.0714991323900873,6314,3500,0.465473550839405,"*"
"PFPeA","within_5km","raw","detect","A_anydetect",0.0657921189057284,0.0180303979463208,0.000263308753456554,6314,3500,0.541019955654102,"***"
"PFPeA","within_5km","raw","tobit","A_anydetect",0.118403282115768,0.0379146236640538,0.0017908333351517,6314,3500,0.541019955654102,"***"
"PFPeA","within_5km","cov","detect","A_anydetect",0.0499193056306866,0.0172218877208076,0.00374836790444856,6314,3500,0.541019955654102,"***"
"PFPeA","within_5km","cov","tobit","A_anydetect",0.0730998728155292,0.0347751097520052,0.0355467467862171,6314,3500,0.541019955654102,"**"
"PFBA","within_5km","raw","detect","A_anydetect",-0.0325977743989288,0.0207043936519081,0.115386333143086,6314,3500,0.432689261957555,""
"PFBA","within_5km","raw","tobit","A_anydetect",-0.0148273134772521,0.0432820018400356,0.731918530488923,6314,3500,0.432689261957555,""
"PFBA","within_5km","cov","detect","A_anydetect",-0.00550485725236927,0.0180324180921065,0.760156257905403,6314,3500,0.432689261957555,""
"PFBA","within_5km","cov","tobit","A_anydetect",0.0127910570682637,0.0374703007355032,0.732828662443715,6314,3500,0.432689261957555,""
"PFHpA","within_5km","raw","detect","A_anydetect",0.00493467696704362,0.0140297165368502,0.725040504708025,6314,3500,0.13588850174216,""
"PFHpA","within_5km","raw","tobit","A_anydetect",0.0132470172017054,0.0541975393910098,0.80690477317068,6314,3500,0.13588850174216,""
"PFHpA","within_5km","cov","detect","A_anydetect",-0.00631705765476238,0.0128893124201489,0.624062828602159,6314,3500,0.13588850174216,""
"PFHpA","within_5km","cov","tobit","A_anydetect",-0.0395709287443804,0.0473972260057456,0.403786076207001,6314,3500,0.13588850174216,""
"PFOS","within_10km","raw","detect","A_anydetect",0.0434879275936245,0.0231137563366291,0.0599074923436227,6314,3500,0.360785555907507,"*"
"PFOS","within_10km","raw","tobit","A_anydetect",0.0514632126498095,0.0662191764025838,0.437061549789633,6314,3500,0.360785555907507,""
"PFOS","within_10km","cov","detect","A_anydetect",0.0384333179275832,0.021052658386804,0.0679135089260018,6314,3500,0.360785555907507,"*"
"PFOS","within_10km","cov","tobit","A_anydetect",0.0326934747679921,0.0565540847136661,0.563201878635233,6314,3500,0.360785555907507,""
"PFOA","within_10km","raw","detect","A_anydetect",0.132164086627162,0.0199596047258568,3.55383556644335e-11,6314,3500,0.354450427621159,"***"
"PFOA","within_10km","raw","tobit","A_anydetect",0.260137251733211,0.0528229736030448,8.44902544968041e-07,6314,3500,0.354450427621159,"***"
"PFOA","within_10km","cov","detect","A_anydetect",0.0712930924097837,0.0184659250051648,0.000113020163776782,6314,3500,0.354450427621159,"***"
"PFOA","within_10km","cov","tobit","A_anydetect",0.12689244332752,0.0431555459905258,0.00327840867754339,6314,3500,0.354450427621159,"***"
"PFHxS","within_10km","raw","detect","A_anydetect",0.018482668108826,0.0318326436942995,0.561496621052216,6314,3500,0.276369971491923,""
"PFHxS","within_10km","raw","tobit","A_anydetect",-0.0193972883201067,0.102121004399055,0.849352888258253,6314,3500,0.276369971491923,""
"PFHxS","within_10km","cov","detect","A_anydetect",0.0108351331395301,0.0221240773489074,0.624315094041495,6314,3500,0.276369971491923,""
"PFHxS","within_10km","cov","tobit","A_anydetect",-0.0330773955896567,0.0610334410678166,0.587849314032409,6314,3500,0.276369971491923,""
"PFBS","within_10km","raw","detect","A_anydetect",0.034917665609014,0.0231349461270525,0.13122112535588,6314,3500,0.452011403230915,""
"PFBS","within_10km","raw","tobit","A_anydetect",-0.0170039085655999,0.0539005488705592,0.752406199982922,6314,3500,0.452011403230915,""
"PFBS","within_10km","cov","detect","A_anydetect",0.0498674012840842,0.0220749422883417,0.0238830843389918,6314,3500,0.452011403230915,"**"
"PFBS","within_10km","cov","tobit","A_anydetect",0.0189048577146781,0.0447310216847785,0.67256220036284,6314,3500,0.452011403230915,""
"PFHxA","within_10km","raw","detect","A_anydetect",0.123785274870557,0.0233529431905306,1.15404742359521e-07,6314,3500,0.465473550839405,"***"
"PFHxA","within_10km","raw","tobit","A_anydetect",0.159801017939102,0.0481805557646768,0.000910835192463563,6314,3500,0.465473550839405,"***"
"PFHxA","within_10km","cov","detect","A_anydetect",0.109455240235001,0.0211689843756978,2.3340907458585e-07,6314,3500,0.465473550839405,"***"
"PFHxA","within_10km","cov","tobit","A_anydetect",0.125113114314789,0.0400511897956866,0.00178513470155137,6314,3500,0.465473550839405,"***"
"PFPeA","within_10km","raw","detect","A_anydetect",0.128466257852076,0.0240677924978037,9.41416291125153e-08,6314,3500,0.541019955654102,"***"
"PFPeA","within_10km","raw","tobit","A_anydetect",0.217696888645027,0.0524107856494053,3.27190920897915e-05,6314,3500,0.541019955654102,"***"
"PFPeA","within_10km","cov","detect","A_anydetect",0.102322162194062,0.021568007583544,2.09369320497662e-06,6314,3500,0.541019955654102,"***"
"PFPeA","within_10km","cov","tobit","A_anydetect",0.167411173096229,0.0434444441863698,0.000116463087661527,6314,3500,0.541019955654102,"***"
"PFBA","within_10km","raw","detect","A_anydetect",-0.0517084981817217,0.0265274568556678,0.0512662383672578,6314,3500,0.432689261957555,"*"
"PFBA","within_10km","raw","tobit","A_anydetect",-0.0243938616966775,0.0462653347317463,0.598013027991112,6314,3500,0.432689261957555,""
"PFBA","within_10km","cov","detect","A_anydetect",-0.0307426804029781,0.0207280866207498,0.138036885084085,6314,3500,0.432689261957555,""
"PFBA","within_10km","cov","tobit","A_anydetect",-0.0115393513142085,0.0387572851149654,0.765906392475948,6314,3500,0.432689261957555,""
"PFHpA","within_10km","raw","detect","A_anydetect",0.0085187879423885,0.0176941759979648,0.63019964303412,6314,3500,0.13588850174216,""
"PFHpA","within_10km","raw","tobit","A_anydetect",0.0162376238976077,0.07056377927471,0.818004173091362,6314,3500,0.13588850174216,""
"PFHpA","within_10km","cov","detect","A_anydetect",-0.00255472314941396,0.0146631269115612,0.86168650237602,6314,3500,0.13588850174216,""
"PFHpA","within_10km","cov","tobit","A_anydetect",-0.035487263579445,0.05542328992898,0.52198073512217,6314,3500,0.13588850174216,""
"PFOS","idw__ind_all_equal__5km","raw","detect","B_all",0.0112897244347496,0.00177199053191844,1.87542197898031e-10,26223,10143,0.0868703046943523,"***"
"PFOS","idw__ind_all_equal__5km","raw","tobit","B_all",0.0909218077366296,0.0136254408605301,2.50721594963776e-11,26223,10143,0.0868703046943523,"***"
"PFOS","idw__ind_all_equal__5km","cov","detect","B_all",0.00811022901681072,0.00169484363076987,1.70785402753483e-06,26223,10143,0.0868703046943523,"***"
"PFOS","idw__ind_all_equal__5km","cov","tobit","B_all",0.0647400834437522,0.0133612848541039,1.26389534495033e-06,26223,10143,0.0868703046943523,"***"
"PFOA","idw__ind_all_equal__5km","raw","detect","B_all",0.01521965721419,0.0018722598936481,4.3273850976862e-16,26223,10143,0.0853449262098158,"***"
"PFOA","idw__ind_all_equal__5km","raw","tobit","B_all",0.100054835977021,0.0111001184839058,1.9894135108139e-19,26223,10143,0.0853449262098158,"***"
"PFOA","idw__ind_all_equal__5km","cov","detect","B_all",0.00916581219205902,0.00165502857406148,3.0566685671057e-08,26223,10143,0.0853449262098158,"***"
"PFOA","idw__ind_all_equal__5km","cov","tobit","B_all",0.0570256969368841,0.00971827228412034,4.4139118949697e-09,26223,10143,0.0853449262098158,"***"
"PFHxS","idw__ind_all_equal__5km","raw","detect","B_all",0.00935269534225412,0.00154430152866991,1.39320639089654e-09,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__ind_all_equal__5km","raw","tobit","B_all",0.0799379768698006,0.0135941624159642,4.09482863594416e-09,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__ind_all_equal__5km","cov","detect","B_all",0.00652638900318557,0.00171298031994094,0.000138988455644104,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__ind_all_equal__5km","cov","tobit","B_all",0.0528184421545499,0.0140838644125125,0.000176636864039068,26222,10143,0.0665471741285943,"***"
"PFBS","idw__ind_all_equal__5km","raw","detect","B_all",0.00779484506650136,0.00205060314662263,0.000143970826353255,26223,10143,0.108835754871678,"***"
"PFBS","idw__ind_all_equal__5km","raw","tobit","B_all",0.0381305509603255,0.0114590034984508,0.000876093171937964,26223,10143,0.108835754871678,"***"
"PFBS","idw__ind_all_equal__5km","cov","detect","B_all",0.00484445617086753,0.00186924914074958,0.00955144211490291,26223,10143,0.108835754871678,"***"
"PFBS","idw__ind_all_equal__5km","cov","tobit","B_all",0.0168578380198697,0.010651204137459,0.113486063981492,26223,10143,0.108835754871678,""
"PFHxA","idw__ind_all_equal__5km","raw","detect","B_all",0.0174053923369582,0.00188639248795369,2.78801556547177e-20,26223,10143,0.112077184151318,"***"
"PFHxA","idw__ind_all_equal__5km","raw","tobit","B_all",0.0908529720850242,0.00936042804577896,2.84079113730469e-22,26223,10143,0.112077184151318,"***"
"PFHxA","idw__ind_all_equal__5km","cov","detect","B_all",0.0119749598718226,0.00184688105793653,8.93918168472855e-11,26223,10143,0.112077184151318,"***"
"PFHxA","idw__ind_all_equal__5km","cov","tobit","B_all",0.0567221829313798,0.00957442186493138,3.13543663821787e-09,26223,10143,0.112077184151318,"***"
"PFPeA","idw__ind_all_equal__5km","raw","detect","B_all",0.0195854944845959,0.00207702446616527,4.11684942838753e-21,26222,10143,0.130272290443139,"***"
"PFPeA","idw__ind_all_equal__5km","raw","tobit","B_all",0.107785856164646,0.0109515403627733,7.4166870295898e-23,26222,10143,0.130272290443139,"***"
"PFPeA","idw__ind_all_equal__5km","cov","detect","B_all",0.0121591635016184,0.00202144328877577,1.79786681379504e-09,26222,10143,0.130272290443139,"***"
"PFPeA","idw__ind_all_equal__5km","cov","tobit","B_all",0.0614169695201184,0.0108283785609413,1.41261312375824e-08,26222,10143,0.130272290443139,"***"
"PFBA","idw__ind_all_equal__5km","raw","detect","B_all",0.0101944802116311,0.00209364748599023,1.12026077628792e-06,26221,10143,0.104191297051981,"***"
"PFBA","idw__ind_all_equal__5km","raw","tobit","B_all",0.0602938945546072,0.0115717699932411,1.88403716830549e-07,26221,10143,0.104191297051981,"***"
